a: -0.000219015
b: 3664882.3060577167
f(x): ax + b
Coordinate: X
============================================================================================================================================================================================================================================================================================================
SoD             error in %      
6393.0      	6.09e-06    	
6394.0      	5.24e-06    	
6395.0      	2.694e-05   	
6396.0      	7.35e-06    	
6397.0      	1.516e-05   	
6398.0      	1.672e-05   	
6399.0      	8.23e-06    	
6400.0      	1.95e-06    	
6401.0      	5.89e-06    	
6402.0      	1.21e-05    	
6403.0      	6.37e-06    	
6404.0      	1.174e-05   	
6405.0      	3.494e-05   	
6406.0      	5.14e-06    	
6407.0      	3.91e-06    	
6408.0      	3.545e-05   	
6409.0      	1.29e-05    	
6410.0      	5.34e-06    	
6411.0      	2.61e-06    	
6412.0      	5.389e-05   	
6413.0      	4.156e-05   	
6414.0      	9.08e-06    	
6415.0      	2.917e-05   	
6416.0      	4.11e-05    	
6417.0      	2.118e-05   	
6418.0      	1.27e-05    	
6419.0      	2.125e-05   	
6420.0      	2.06e-06    	
6421.0      	9.77e-06    	
6422.0      	1.358e-05   	
6423.0      	4.13e-06    	
6424.0      	8.6e-06     	
6425.0      	1.332e-05   	
6426.0      	4.14e-06    	
6427.0      	1.501e-05   	
6428.0      	3.309e-05   	
6429.0      	1.37e-06    	
6430.0      	8.76e-06    	
6431.0      	1.692e-05   	
6432.0      	1.07e-06    	
6433.0      	1.646e-05   	
6434.0      	1.557e-05   	
6435.0      	2.308e-05   	
6436.0      	2.884e-05   	
6437.0      	1.892e-05   	
6438.0      	3.13e-06    	
6439.0      	5.14e-06    	
6440.0      	1.358e-05   	
6441.0      	1.214e-05   	
6442.0      	4.86e-06    	
6443.0      	9.3e-06     	
6444.0      	7.6e-07     	
6445.0      	3.037e-05   	
6446.0      	1.034e-05   	
6447.0      	1.858e-05   	
6448.0      	1.641e-05   	
6449.0      	1.602e-05   	
6450.0      	6.98e-06    	
6451.0      	2.613e-05   	
6452.0      	6.44e-06    	
6453.0      	4.54e-06    	
6454.0      	1.49e-06    	
6455.0      	3.413e-05   	
6456.0      	5.6e-07     	
6457.0      	1.106e-05   	
6458.0      	8.87e-06    	
6459.0      	3.46e-06    	
6460.0      	2.263e-05   	
6461.0      	2.737e-05   	
6462.0      	1.005e-05   	
6463.0      	2.133e-05   	
6464.0      	1.7e-05     	
6465.0      	1.585e-05   	
6466.0      	1.71e-06    	
6467.0      	1.031e-05   	
6468.0      	4.498e-05   	
6469.0      	1.011e-05   	
6470.0      	3.787e-05   	
6471.0      	1.324e-05   	
6472.0      	4.33e-06    	
6473.0      	4.95e-06    	
6474.0      	8.19e-06    	
6475.0      	1.572e-05   	
6476.0      	2.696e-05   	
6477.0      	1.17e-06    	
6478.0      	1.267e-05   	
6479.0      	1.279e-05   	
6480.0      	1.575e-05   	
6481.0      	2.593e-05   	
6482.0      	3.152e-05   	
6483.0      	2.005e-05   	
6484.0      	2.308e-05   	
6485.0      	6.14e-06    	
6486.0      	1.341e-05   	
6487.0      	6.46e-06    	
6488.0      	1.237e-05   	
6489.0      	8.3e-07     	
6490.0      	6.78e-06    	
6491.0      	1.371e-05   	
6492.0      	1.874e-05   	
6493.0      	9.69e-06    	
6494.0      	5.39e-06    	
6495.0      	3.5e-06     	
6496.0      	6.43e-06    	
6497.0      	1.495e-05   	
6498.0      	4.582e-05   	
6499.0      	3.887e-05   	
6500.0      	2.513e-05   	
6501.0      	8.47e-06    	
6502.0      	9.07e-06    	
6503.0      	2.3e-05     	
6504.0      	1.18e-05    	
6505.0      	1.219e-05   	
6506.0      	9.1e-06     	
6507.0      	9.48e-06    	
6508.0      	1.526e-05   	
6509.0      	3.44e-06    	
6510.0      	2.577e-05   	
6511.0      	2.247e-05   	
6512.0      	1.55e-05    	
6513.0      	3.137e-05   	
6514.0      	2.069e-05   	
6515.0      	3.363e-05   	
6516.0      	3.62e-06    	
6517.0      	6.76e-06    	
6518.0      	2.06e-05    	
6519.0      	3.459e-05   	
6520.0      	2.991e-05   	
6521.0      	7.6e-07     	
6522.0      	3.372e-05   	
6523.0      	2.03e-06    	
6524.0      	1.92e-06    	
6525.0      	2.504e-05   	
6526.0      	4.38e-06    	
6527.0      	1e-06       	
6528.0      	2.24e-06    	
6529.0      	2.239e-05   	
6530.0      	2.324e-05   	
6531.0      	2.52e-06    	
6532.0      	7.53e-06    	
6533.0      	1.49e-05    	
6534.0      	6.43e-06    	
6535.0      	1.389e-05   	
6536.0      	2.398e-05   	
6537.0      	1.558e-05   	
6538.0      	3.98e-06    	
6539.0      	8.85e-06    	
6540.0      	1.358e-05   	
6541.0      	3.369e-05   	
6542.0      	2.11e-05    	
6543.0      	6.57e-06    	
6544.0      	5.69e-06    	
6545.0      	1.27e-05    	
6546.0      	1.597e-05   	
6547.0      	1.708e-05   	
6548.0      	1.321e-05   	
6549.0      	2.311e-05   	
6550.0      	3.83e-06    	
6551.0      	3.177e-05   	
6552.0      	1.681e-05   	
6553.0      	1.006e-05   	
6554.0      	2.168e-05   	
6555.0      	2.53e-06    	
6556.0      	8.5e-07     	
6557.0      	3.654e-05   	
6558.0      	1.033e-05   	
6559.0      	1.521e-05   	
6560.0      	1.77e-06    	
6561.0      	9.21e-06    	
6562.0      	1.689e-05   	
6563.0      	6.7e-07     	
6564.0      	1.407e-05   	
6565.0      	1.754e-05   	
6566.0      	4.37e-06    	
6567.0      	7.42e-06    	
6568.0      	6.8e-07     	
6569.0      	2.974e-05   	
6570.0      	2.44e-05    	
6571.0      	2.74e-06    	
6572.0      	9.03e-06    	
6573.0      	1.775e-05   	
6574.0      	2.78e-06    	
6575.0      	1.52e-06    	
6576.0      	1.29e-06    	
6577.0      	3.835e-05   	
6578.0      	8.85e-06    	
6579.0      	2.51e-06    	
6580.0      	2.115e-05   	
6581.0      	1.029e-05   	
6582.0      	1.02e-06    	
6583.0      	7.58e-06    	
6584.0      	4.18e-06    	
6585.0      	1.101e-05   	
6586.0      	4.5e-07     	
6587.0      	5.14e-06    	
6588.0      	3.258e-05   	
6589.0      	2.984e-05   	
6590.0      	1.878e-05   	
6591.0      	8.4e-06     	
6592.0      	2.161e-05   	
6593.0      	3.031e-05   	
6594.0      	2.319e-05   	
6595.0      	1.336e-05   	
6596.0      	1.075e-05   	
6597.0      	3.36e-06    	
6598.0      	1.191e-05   	
6599.0      	8.4e-07     	
6600.0      	2.541e-05   	
6601.0      	1.891e-05   	
6602.0      	2.539e-05   	
6603.0      	1.117e-05   	
6604.0      	1.957e-05   	
6605.0      	1.55e-05    	
6606.0      	2.205e-05   	
6607.0      	5.61e-06    	
6608.0      	2.047e-05   	
6609.0      	1.034e-05   	
6610.0      	3.52e-06    	
6611.0      	3.07e-06    	
6612.0      	1.78e-05    	
6613.0      	1.93e-06    	
6614.0      	3.023e-05   	
6615.0      	2.432e-05   	
6616.0      	2.78e-06    	
6617.0      	1.994e-05   	
6618.0      	1.252e-05   	
6619.0      	1.974e-05   	
6620.0      	9.11e-06    	
6621.0      	5.02e-06    	
6622.0      	4.578e-05   	
6623.0      	1.74e-06    	
6624.0      	4.1e-05     	
6625.0      	3.415e-05   	
6626.0      	1.802e-05   	
6627.0      	2.187e-05   	
6628.0      	1.307e-05   	
6629.0      	1.702e-05   	
6630.0      	2.66e-05    	
6631.0      	2.168e-05   	
6632.0      	8.21e-06    	
6633.0      	2.78e-06    	
6634.0      	5.14e-06    	
6635.0      	3.822e-05   	
6636.0      	2.165e-05   	
6637.0      	1.813e-05   	
6638.0      	1.716e-05   	
6639.0      	6.8e-07     	
6640.0      	8.22e-06    	
6641.0      	1.229e-05   	
6642.0      	1.667e-05   	
6643.0      	1.1e-07     	
6644.0      	5.38e-06    	
6645.0      	4.39e-06    	
6646.0      	2.732e-05   	
6647.0      	3.83e-06    	
6648.0      	2.959e-05   	
6649.0      	1.259e-05   	
6650.0      	1.63e-06    	
6651.0      	1.38e-06    	
6652.0      	1.05e-05    	
6653.0      	3.652e-05   	
6654.0      	2.6e-05     	
6655.0      	2.007e-05   	
6656.0      	5.64e-06    	
6657.0      	1.208e-05   	
6658.0      	1.695e-05   	
6659.0      	8.65e-06    	
6660.0      	1.631e-05   	
6661.0      	8.99e-06    	
6662.0      	4e-07       	
6663.0      	1.082e-05   	
6664.0      	7.57e-06    	
6665.0      	7.29e-06    	
6666.0      	2.228e-05   	
6667.0      	2.989e-05   	
6668.0      	2.303e-05   	
6669.0      	7.44e-06    	
6670.0      	1.08e-05    	
6671.0      	1.157e-05   	
6672.0      	8.76e-06    	
6673.0      	9.58e-06    	
6674.0      	1.062e-05   	
6675.0      	1.962e-05   	
6676.0      	2.002e-05   	
6677.0      	3.7e-07     	
6678.0      	3.306e-05   	
6679.0      	4.81e-06    	
6680.0      	1.397e-05   	
6681.0      	2.597e-05   	
6682.0      	2.581e-05   	
6683.0      	2.498e-05   	
6684.0      	4.27e-06    	
6685.0      	1.722e-05   	
6686.0      	1.785e-05   	
6687.0      	1.068e-05   	
6688.0      	9.05e-06    	
6689.0      	7.97e-06    	
6690.0      	3.014e-05   	
6691.0      	1.705e-05   	
6692.0      	1.153e-05   	
6693.0      	3.756e-05   	
6694.0      	1.067e-05   	
6695.0      	1.211e-05   	
6696.0      	1.847e-05   	
6697.0      	2.081e-05   	
6698.0      	1.458e-05   	
6699.0      	2.216e-05   	
6700.0      	2.63e-05    	
6701.0      	2.26e-05    	
6702.0      	3.134e-05   	
6703.0      	1.4e-07     	
6704.0      	8.1e-06     	
6705.0      	1.79e-05    	
6706.0      	1.43e-05    	
6707.0      	1.68e-05    	
6708.0      	4.054e-05   	
6709.0      	6.86e-06    	
6710.0      	1.2e-05     	
6711.0      	2.264e-05   	
6712.0      	1.696e-05   	
6713.0      	1.946e-05   	
6714.0      	6.67e-06    	
6715.0      	7.8e-06     	
6716.0      	5.01e-06    	
6717.0      	4.429e-05   	
6718.0      	1.987e-05   	
6719.0      	5.31e-06    	
6720.0      	1.78e-06    	
6721.0      	9.86e-06    	
6722.0      	2.469e-05   	
6723.0      	3.227e-05   	
6724.0      	1.076e-05   	
6725.0      	1.95e-05    	
6726.0      	2.633e-05   	
6727.0      	4.16e-06    	
6728.0      	2.768e-05   	
6729.0      	5.57e-06    	
6730.0      	6.29e-06    	
6731.0      	8.76e-06    	
6732.0      	1.115e-05   	
6733.0      	2.978e-05   	
6734.0      	4.2e-05     	
6735.0      	4.45e-06    	
6736.0      	2.53e-05    	
6737.0      	6.14e-06    	
6738.0      	1.821e-05   	
6739.0      	1.599e-05   	
6740.0      	3.024e-05   	
6741.0      	9.93e-06    	
6742.0      	1.184e-05   	
6743.0      	6.13e-06    	
6744.0      	2.984e-05   	
6745.0      	1.707e-05   	
6746.0      	5e-06       	
6747.0      	6.5e-07     	
6748.0      	6.33e-06    	
6749.0      	2.203e-05   	
6750.0      	2.087e-05   	
6751.0      	9.44e-06    	
6752.0      	1.08e-06    	
6753.0      	1.758e-05   	
6754.0      	3.242e-05   	
6755.0      	1.034e-05   	
6756.0      	3e-07       	
6757.0      	4.24e-05    	
6758.0      	1.232e-05   	
6759.0      	1.145e-05   	
6760.0      	3.006e-05   	
6761.0      	1.366e-05   	
6762.0      	3.419e-05   	
6763.0      	3.517e-05   	
6764.0      	6.62e-06    	
6765.0      	1.641e-05   	
6766.0      	2.051e-05   	
6767.0      	1.642e-05   	
6768.0      	3.05e-06    	
6769.0      	8.9e-06     	
6770.0      	6.05e-06    	
6771.0      	2.035e-05   	
6772.0      	1.597e-05   	
6773.0      	1.167e-05   	
6774.0      	3.075e-05   	
6775.0      	4.551e-05   	
6776.0      	2.13e-05    	
6777.0      	2.89e-06    	
6778.0      	4.38e-06    	
6779.0      	4.28e-06    	
6780.0      	3.11e-06    	
6781.0      	1.065e-05   	
6782.0      	8.33e-06    	
6783.0      	3.968e-05   	
6784.0      	4.319e-05   	
6785.0      	1.128e-05   	
6786.0      	5.81e-06    	
6787.0      	1.89e-06    	
6788.0      	1.425e-05   	
6789.0      	6.22e-06    	
6790.0      	1.333e-05   	
6791.0      	2.514e-05   	
6792.0      	1.062e-05   	
6793.0      	2.23e-06    	
6794.0      	4.89e-06    	
6795.0      	9.6e-07     	
6796.0      	8.04e-06    	
6797.0      	1.517e-05   	
6798.0      	3.211e-05   	
6799.0      	3.2e-06     	
6800.0      	1.043e-05   	
6801.0      	8.62e-06    	
6802.0      	8.56e-06    	
6803.0      	1.347e-05   	
6804.0      	1.406e-05   	
6805.0      	2.179e-05   	
6806.0      	2.738e-05   	
6807.0      	8.21e-06    	
6808.0      	2.43e-06    	
6809.0      	1.614e-05   	
6810.0      	3.224e-05   	
6811.0      	1.442e-05   	
6812.0      	2.1e-07     	
6813.0      	1.004e-05   	
